Y,ID,Author,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,S.No
24.47580671,G10082,HH,3/8/2003,Low,Extravagant,Fast,NA,Warm,Boiler,NA,Uncertain,Wooden,Textured,NA,28.87267192,24.18250057,32.86462075,NA,31.30563708,25.50284784,28.75336555,34.40010274,25.41511361,13.67375836,9.442135275,21.36721408,5.494847889,9.8526448,NA,14.16162416,17.57985225,21.75621013,7.004111218,NA,NA,NA,20.6708303,42.53153879,22.81099171,49.58378794,40.00949481,27.27896332,22.55070004,114
43.60415054,G10083,HH,3/15/2003,Medium,NA,Medium,Very Long,Cold,Compressor,No,Uncertain,Wooden,Textured,52.69218986,47.65991659,54.23373694,50.05243001,43.38222565,42.43986016,NA,NA,NA,39.32237278,40.65486992,39.15911338,30.54935338,30.88525118,NA,NA,NA,28.06219397,26.66824971,32.95893731,127.7880937,127.9418774,143.5992735,136.524889,131.6579941,123.198111,NA,150.7599048,125.5692483,146.6155462,115
19.49770317,G10084,KG,3/23/2003,Low,Costly,Slow,Long,Hot,Battery room,No,Checked,Metal,Smooth,41.4126564,39.01850307,44.68187336,34.38814086,37.89235185,37.78027634,39.73065427,36.92758021,43.05411725,38.8292951,3.672649693,-1.750416932,24.90813403,-2.426394456,20.78403892,26.58758641,11.42420757,19.2386123,6.952560182,-2.802935313,184.1841366,188.7305552,171.8075254,196.8194352,182.9418553,187.1062353,194.8377344,193.7651427,188.0993368,190.1720494,116
20.53554149,G10085,HH,3/30/2003,High,Cheap,Fast,Short,Warm,Boiler,Yes,Uncertain,Wooden,Rough,41.34495005,32.98219648,32.39222618,38.28989747,40.80239994,48.79892474,32.44381557,34.20677143,32.95428878,42.582135,74.72355237,63.72759563,64.47465595,75.96706894,66.12170299,57.7529075,79.61875176,55.99732483,60.2873084,73.86482727,30.42893467,36.69511211,33.09076739,19.38732913,41.68881293,11.19103666,24.8315272,19.76500541,24.8777173,37.73392452,117
29.90632753,G10086,KG,4/6/2003,Medium,Extravagant,Medium,Short,Warm,Boiler,Yes,Under review,Wooden,Rough,30.97368101,35.15551869,28.79045719,33.00869638,37.5005697,26.59163461,31.74728698,35.297189,37.3302972,35.5366314,85.12231839,84.90374393,81.04343495,83.52123622,88.29492281,90.22591082,82.34146652,80.85483487,86.28103472,84.89494407,91.73762443,89.90942981,75.03368835,81.98734245,85.9392004,75.28534456,81.08191399,84.74144974,87.95210456,76.43836754,118
23.60994667,G10087,KG,4/13/2003,Medium,Extravagant,Medium,Long,Hot,Battery room,No,Uncertain,Metal,Textured,23.39870009,33.23393655,30.517819,29.015046,33.04857269,23.39211758,21.84369229,29.0301048,16.60142391,22.40940697,19.17872801,31.23614878,13.43501229,23.19730775,35.69587334,14.27214103,-1.090508947,19.77327228,21.61613627,22.56853845,42.55249946,21.35441941,23.85575015,38.35922577,25.73961147,24.38562562,26.02746252,15.24699282,17.91457606,20.54625744,119
22.19745574,G10088,KG,4/20/2003,Low,Cheap,Slow,Long,Hot,Boiler,No,Checked,Ceramic,Rough,53.25490585,35.62845603,53.69394138,36.49493476,42.4006885,31.45182832,39.59622907,41.34346706,40.25511062,40.99728282,73.9818785,80.06501254,76.94172388,76.99492055,94.93538693,69.65591113,75.51332991,74.36889219,82.21015535,76.57489559,34.57403416,51.15409314,52.03575669,46.32847705,41.47864144,37.41711454,40.74995614,28.49122896,22.34219884,36.59814411,120
32.0551916,G10089,KL,4/27/2003,Low,Extravagant,Fast,Very Long,Warm,Compressor,Yes,Uncertain,Wooden,Textured,31.23062766,25.18299581,37.59753727,42.12272576,33.66027632,37.04083646,35.73060945,33.96893243,40.11197008,21.31707655,16.51197258,18.56016735,35.1673505,27.19894102,30.64726444,45.24774103,22.91283734,25.44182143,26.0423195,24.22375601,149.5547248,173.9913629,158.8159841,158.3129081,161.6476537,146.4786618,173.0633925,178.1851854,169.3407371,157.378312,121
33.07484071,G10090,KG,5/3/2003,Low,Extravagant,Medium,Long,Warm,Boiler,No,Checked,Wooden,Textured,23.3160641,25.18239173,33.17609363,32.13854841,32.52197177,36.40054117,38.10524952,32.82070379,27.54490774,24.54469851,87.26169507,90.14807956,86.63676876,80.07280687,75.1332566,84.73718485,82.84502012,83.42752495,83.30893804,90.45896411,26.50211181,46.37695684,25.52019859,40.24450726,34.73726474,56.6870166,42.02572614,52.68215847,36.82049971,45.14309154,122
25.39644719,G10091,KG,5/10/2003,Low,Extravagant,Fast,Long,Hot,Battery room,No,Checked,Ceramic,Rough,31.91967999,48.03768777,52.98705043,49.38898739,41.51808258,47.80400192,38.67643408,34.79605347,52.94310622,43.91047898,58.91179236,43.84297892,57.65130453,55.29768177,53.40943951,74.2876372,71.56465834,49.02346496,46.92089646,49.67966703,21.94651485,32.52732532,26.15446213,25.3238,30.31031252,21.19951525,33.73319677,38.8348795,44.12620474,33.86574949,123
19.68009827,G10092,HH,5/18/2003,High,Cheap,Medium,Short,Hot,Boiler,No,Under review,Metal,Rough,24.58093199,30.48486509,29.64885595,27.44651158,26.96788759,29.66604663,21.76816534,21.78903902,28.74329204,25.528185,45.46676095,38.69090327,47.46861362,34.80588888,37.72370323,51.26107366,42.10086214,48.25641203,35.45801015,41.07533479,94.41090942,89.81281912,97.85872382,88.28421792,87.30280489,92.93105659,90.38855857,87.10829339,95.07048334,67.33516201,124
29.76738199,G10093,HH,5/24/2003,Low,Extravagant,Medium,Very Long,Hot,Compressor,No,Uncertain,Metal,Textured,15.81041912,7.211950136,7.27803409,21.61799833,13.18963443,25.31091739,NA,20.49796121,11.66050232,9.727135066,58.16709525,64.35464626,68.49295894,79.24959719,53.08693905,71.57856194,75.26579724,74.14973783,68.46168454,63.27381546,12.44374582,6.802737086,13.5079374,-0.464075096,-6.035418627,12.81322066,-9.883071175,7.051716113,5.129585812,4.801817809,125
16.38484473,G10094,HH,6/1/2003,High,Extravagant,Medium,Long,Cold,Battery room,Yes,Checked,Ceramic,Textured,5.800752002,12.20481537,0.26843039,6.870424795,14.32781381,2.669737308,-0.828513348,14.41741036,6.98165176,1.257989101,17.90390494,11.5493217,10.04931741,28.61447789,-2.334846725,14.71162366,28.07046056,0.18237234,10.09641886,27.87275705,-27.20407062,-26.18431051,-27.44585764,-0.841559507,-18.69443688,-21.512893,-25.58082325,-0.475166254,-16.99671344,-17.90500063,126
33.26915096,G10095,HH,6/7/2003,Medium,Cheap,Medium,Very Long,Hot,Battery room,Yes,Checked,Wooden,Smooth,38.4241991,32.63369124,34.9218363,35.47497544,25.79800587,32.83151772,38.05672285,35.90606704,44.62380621,40.52466441,10.75566562,35.50179533,16.81839689,10.00647332,5.06148728,5.178865114,34.93043617,17.31755939,-3.444085475,10.42907817,130.4990238,110.5867195,119.0348109,100.4171883,126.9870607,119.5083288,121.2201861,126.1120261,128.8142709,111.4757501,127
9.346763397,G10096,KL,6/15/2003,Low,Cheap,Slow,Short,Warm,Boiler,Yes,Under review,Ceramic,Textured,10.21060342,14.54435206,15.60073844,21.65223749,19.01211449,23.51288711,20.2588095,19.356066,13.73428938,20.6297193,19.71752375,8.809194359,17.27169357,3.621332648,8.70607976,15.13611013,0.429964222,14.47938029,13.41121081,12.59603945,57.55861402,48.19248593,60.76073374,59.19249902,55.99863731,42.75550086,47.0218345,59.93951788,56.23467485,48.04268364,128
25.39307766,G10097,HH,6/22/2003,Low,Extravagant,Fast,Very Long,Hot,Battery room,No,Uncertain,Wooden,Rough,9.247925602,13.11715697,14.16095717,-3.534685035,9.699395518,8.933011679,NA,16.59930831,13.13038758,4.683960598,98.68980378,90.66211351,100.3730888,103.7298542,103.4971136,85.88256294,113.5648896,93.6431444,99.8004217,95.7951754,134.7326436,133.8575678,129.0187604,138.3549221,151.5449681,155.5679224,144.6760447,152.7875814,141.0554885,170.1388542,129
16.57348617,G10098,HH,6/29/2003,Low,Extravagant,Slow,Short,Hot,Battery room,Yes,Under review,Wooden,Textured,22.62791269,22.43411176,16.80272457,26.97313075,22.35950837,27.698062,28.69497449,21.92176042,30.12815062,29.01786702,66.51329772,84.55955761,55.62909989,73.5902587,83.48876915,73.17354971,74.97689258,61.50619844,85.69968872,62.90330386,49.72464899,63.21835116,36.7041226,38.66588389,63.93987791,42.42591395,55.01939314,36.4799675,49.02255303,50.62394715,130
26.25761229,G10099,HH,7/6/2003,Low,Extravagant,Fast,Long,Warm,Battery room,Yes,Under review,Ceramic,Rough,54.92490395,57.49970137,46.28101316,52.63743127,44.84211511,38.95654382,44.96659645,47.68068711,46.36193548,49.68373731,20.20064481,4.614939358,14.38525012,0.607142904,22.85920182,26.82945879,8.094873098,8.888167831,14.6506295,12.11293697,197.0724395,214.9446272,189.1219266,192.7363989,190.5026458,182.0870075,205.0644487,169.9626107,205.3858102,199.4993014,131
36.19735593,G10100,HH,7/13/2003,High,Extravagant,Medium,Very Long,Warm,Battery room,Yes,Uncertain,Wooden,Textured,3.148133643,9.577660607,5.459851778,16.21912014,4.498720669,6.121501869,NA,5.839703249,6.207166995,16.09924589,84.73580785,96.80968282,86.00222253,93.02685931,96.27009126,94.43356565,67.9672626,82.48383773,88.57771139,92.92658627,53.79197123,37.95674574,23.23999857,31.68342323,50.62785131,53.33210377,31.85770409,42.76585258,46.42828043,40.34524827,132
29.86710814,G10101,HH,7/19/2003,High,Extravagant,Medium,NA,Hot,Compressor,Yes,NA,NA,Rough,38.53646773,38.21213284,NA,41.73266533,38.79542184,33.95343064,29.10388984,37.2426587,38.88021486,28.57920621,16.16856775,20.74223135,2.057517989,20.55728414,21.16900181,7.433841125,25.36349634,1.108756255,NA,17.53936521,NA,187.9732234,NA,NA,192.7033172,175.1704403,197.257657,169.1680066,185.3267997,197.0993015,133
15.8579613,G10102,KG,7/26/2003,Low,Costly,Fast,Very Long,Hot,Compressor,No,Checked,Ceramic,Rough,9.119051964,2.728191933,6.35932597,4.614481318,7.167368107,-1.404900711,9.640132549,-0.503855781,1.707572909,-0.109494152,45.75153534,54.4515703,74.1439106,40.0453963,41.77967626,56.85035629,25.18206462,45.27789328,45.0076269,35.01500955,158.5360488,144.2054236,136.4335644,139.0253875,134.2850483,128.9387073,125.8514444,148.5760783,134.9066258,170.7835367,134
26.27023166,G10103,HH,8/2/2003,Medium,Extravagant,Fast,Short,Warm,Boiler,Yes,Checked,Ceramic,Smooth,45.6622399,46.00008091,49.90729852,45.95787946,47.04854227,37.72956737,37.08110856,36.61175918,46.3610514,35.46881045,45.45774696,58.70348622,67.77850615,47.02503549,52.88608193,62.84080311,51.99620666,51.35879084,54.61307921,69.50485366,-8.670222017,4.537901125,-9.436415259,-25.7183578,-13.1899972,-20.54335278,-2.867516353,-12.93657285,-11.72857487,-10.30427932,135
32.13923345,G10104,HH,8/10/2003,Medium,Cheap,Medium,Very Long,Hot,Boiler,No,Under review,Ceramic,NA,-1.988330453,0.663680603,10.2557437,5.648168414,NA,10.50505735,-0.923140247,1.02033,2.762354905,NA,90.54004739,91.55885724,NA,NA,84.6476203,81.22836263,86.8642711,NA,88.29598072,77.49768927,-24.62994048,-1.762857506,-8.643525059,NA,6.266556142,-10.47168204,-1.892297441,-2.656036798,NA,-1.921295694,136
30.98406531,G10105,KG,8/16/2003,Medium,Extravagant,Fast,Short,Warm,Boiler,Yes,Uncertain,Wooden,Smooth,41.37392516,42.91669016,48.43546912,43.16577431,49.83314497,39.23939998,45.00177277,40.93218586,33.08463755,37.00612428,47.97228948,49.57924877,41.27300612,48.27100213,55.41930273,49.29621992,46.69523759,60.27127872,53.20929862,53.54122944,25.60450053,20.52470007,11.45774223,5.028229135,13.14507462,18.94530921,7.20620342,23.67730801,27.96182999,21.22610898,137
27.69675309,G10106,HH,8/24/2003,High,Extravagant,Medium,Short,Warm,Boiler,No,Checked,Ceramic,Rough,25.98425382,19.84247531,26.67333052,35.19748929,36.5556251,37.79861252,27.37938934,36.34868018,34.58375778,31.77844454,89.6335646,91.32691922,79.29351727,106.5031832,87.99396646,85.54027163,85.39287818,85.75396576,98.12778817,85.70771976,28.70801504,31.25713349,48.19951844,35.47438687,59.89428077,55.13862052,36.09613776,33.69149549,38.79384468,34.309981,138
15.81517929,G10107,HH,8/30/2003,Medium,Costly,Fast,Long,Warm,Battery room,No,Uncertain,Wooden,Smooth,5.634606584,3.354601093,-4.850387638,4.935761287,-9.277302525,0.822323716,2.880587416,-1.325656534,9.831715391,-5.506517502,35.91208712,36.67783189,36.56660862,46.67453969,40.9258751,57.39563588,44.01264685,32.70488633,35.46793522,45.05014714,137.2915919,159.7131192,128.7326334,148.1128479,144.0349675,142.6021498,133.7918822,143.9532872,140.2273617,144.1459383,139
21.83617273,G10108,HH,9/7/2003,High,Extravagant,Medium,Short,Hot,Compressor,No,Under review,Ceramic,Textured,35.74384385,29.80314757,36.40794676,31.11227768,37.19494056,29.64314898,31.37948044,29.57439613,30.77008676,26.0345726,14.67203181,21.83709324,20.17435162,11.26525625,12.06418281,20.14131171,17.80733847,19.64364818,2.836794444,12.20498658,75.26056286,91.21205669,88.29657279,72.18156572,70.97734553,64.00686152,72.09893063,70.83426343,75.25846571,71.62757104,140
29.7511644,G10109,HH,9/13/2003,Low,Extravagant,Fast,Long,Hot,Boiler,No,Uncertain,Ceramic,Rough,46.69198537,35.27465505,41.9988766,39.02429496,40.08151697,32.09826987,39.52599792,45.3409793,44.68425367,36.36806224,42.20263739,50.43299452,38.31668865,49.84894537,55.77293536,51.4461568,33.97979831,42.82996824,47.08553906,48.87224866,104.3375288,109.1431665,91.46487382,101.5199179,90.74392318,84.3023382,89.97278513,109.6619436,108.5906592,102.7165536,141
18.98567668,G10110,HH,9/21/2003,Medium,Extravagant,NA,Short,NA,NA,Yes,NA,Wooden,Smooth,29.36276024,NA,26.73481952,28.62726905,29.85162605,25.93409812,NA,36.96966518,40.64801115,24.93314788,3.583363384,NA,20.47127853,18.02007411,23.73407777,17.27561454,22.87510706,NA,24.75981584,18.36741877,71.82284675,99.09041736,94.06115036,91.2496025,83.96960639,86.03384365,82.69374363,85.05563489,90.86743377,NA,142
19.04061313,G10111,HH,9/28/2003,Low,Cheap,Slow,Long,Hot,Boiler,No,Checked,Ceramic,Rough,43.40720722,44.26179228,39.69649564,40.36140352,38.34797436,44.60010199,45.66061108,38.31128655,41.02180828,38.58195912,38.21615669,52.93263272,53.14818656,43.73243719,41.42823839,56.86313723,49.04232284,48.74173749,53.57196366,42.50108654,134.2114494,120.1376396,141.9091712,134.2322705,130.487969,129.3863601,135.0198979,141.1724814,140.4207031,126.5810338,143
34.96221449,G10112,KL,10/5/2003,Low,Cheap,Medium,Very Long,Warm,Compressor,Yes,Checked,Ceramic,Smooth,39.61505472,40.94275061,42.51873186,38.95618099,40.84079694,43.24872902,37.21785686,36.40869239,42.84590823,39.87423502,80.91523652,64.395342,90.9951781,75.9597385,84.06889675,88.63450473,74.45720628,79.54719517,81.49908255,85.56847023,6.564394899,-1.987650425,6.262917719,-9.999322962,3.932761885,14.52646342,4.712650797,10.1242083,2.473785701,27.00941409,144
28.82472061,G10113,HH,10/11/2003,High,Extravagant,Fast,Very Long,Warm,Battery room,No,Checked,Ceramic,Textured,10.49862929,25.40165972,21.68540156,26.12148295,33.34702851,19.35461675,NA,21.19718913,19.37726126,22.550297,45.27970594,68.97707686,58.79413451,45.72304142,56.36778528,43.58409587,38.67819867,55.37829185,47.64078065,61.59402379,195.61417,187.1731824,186.6976374,180.8817131,192.4645339,191.0262878,198.0685455,189.9671572,193.3350629,193.6225928,145
29.09744723,G10114,HH,10/19/2003,Low,Extravagant,Medium,Long,Hot,Compressor,Yes,Uncertain,Ceramic,Rough,34.62072595,31.73272528,36.98792124,29.33978595,22.39352452,20.5831906,23.49167483,20.63211737,27.0022979,14.61453522,89.58831267,63.72226774,71.81024762,79.51694712,75.50418374,81.61175948,80.64863585,76.4069111,59.20763801,81.10483856,44.8965048,60.33252625,61.75205655,67.37634494,70.79681297,65.26176883,49.06683313,57.7088808,69.70869573,71.37842364,146
17.54711397,G10115,HH,10/25/2003,Medium,Extravagant,NA,Short,Warm,Boiler,Yes,Checked,Wooden,Rough,NA,NA,19.78555751,20.95960253,19.28299648,21.61266254,NA,NA,21.73842842,14.49262819,80.79492716,89.24607966,114.2733514,NA,72.36793046,NA,81.268566,103.966188,NA,88.55201226,188.5291273,191.732629,200.691371,202.5134046,204.601556,191.0488254,198.1265116,185.6865499,NA,180.2511067,147
43.14184461,G10116,KL,11/2/2003,Medium,Extravagant,Medium,Very Long,Warm,Battery room,No,Under review,Wooden,Textured,47.86866698,44.93385503,37.46657637,45.72652676,40.15278408,50.38766362,47.87974153,38.60715799,42.67925887,48.98685675,19.68566835,19.60780079,20.24062999,24.44590928,32.10518943,20.590603,25.67083037,34.62661003,29.71232986,40.10149579,97.02964724,79.84365122,86.3008845,92.55017824,85.81262226,76.61635032,91.56198885,95.20786306,80.31580156,94.48472898,148
37.38235754,G10117,KG,11/9/2003,High,Extravagant,Fast,Very Long,Warm,Boiler,No,Uncertain,Wooden,Smooth,2.045009972,1.634405044,9.20920553,2.074209728,-2.812959573,7.417029369,6.374561527,3.008550447,4.385668255,1.640360854,88.50143826,91.77704781,95.47327925,85.61829051,99.98995821,83.98633347,77.38253152,73.9428605,91.84017984,104.4819231,-27.86090513,-15.90241525,-13.87673234,-18.17906652,-21.36594065,-7.450233043,-22.59438179,-30.39806668,-2.511321863,-26.10355648,149
2.31472799,G10118,HH,11/15/2003,Medium,Cheap,Fast,Short,Warm,NA,Yes,Checked,NA,Rough,1.92937754,-0.701726562,4.862811249,NA,-1.560265934,-1.753199656,1.126069503,0.134660043,7.193622718,NA,30.47729108,36.81061066,40.56137733,NA,34.44476044,27.41866905,NA,18.05149133,29.87410501,41.59934222,-5.466071453,NA,11.52575171,18.89625214,NA,5.7937879,-11.37685678,-3.65656248,-7.713002807,8.653958427,150
25.46619387,G10119,HH,11/23/2003,High,Extravagant,Fast,Long,Warm,Compressor,No,Uncertain,Ceramic,Rough,34.1413606,29.83660156,29.14850574,31.10889623,26.99195027,29.36610297,36.51853554,27.5467578,23.23021947,39.55890657,48.20039147,32.92413913,56.54842549,60.08039078,47.61209444,41.84924116,52.74918378,41.97902765,27.44347222,50.52283633,12.45257919,16.15687429,2.831463117,18.01999872,4.895012687,-0.596032647,10.6725768,-9.309882058,6.912548379,-3.207606952,151
16.94753466,G10120,HH,11/30/2003,Low,Costly,Fast,Short,Warm,NA,No,Checked,Wooden,Textured,37.18585435,NA,48.72821207,37.77091117,48.97537712,NA,34.46689449,NA,39.83284056,39.36873087,45.74125623,42.50301001,39.03489033,36.7659847,44.76043568,45.72998967,NA,47.94394035,NA,53.91228468,2.758631134,-9.999772061,6.024071506,-2.110647249,NA,NA,-9.642441679,16.86362002,4.947997921,2.326263039,152
31.03813283,G10121,HH,12/7/2003,Medium,Cheap,Medium,Very Long,Hot,Boiler,Yes,Checked,Wooden,Smooth,8.184089729,10.80095794,-3.215176019,11.07854982,12.67227055,6.601604173,NA,-1.857444785,11.89736695,14.85591962,86.1773253,83.94918636,95.94916284,85.44829016,89.5604565,91.31172805,91.53078267,93.14231041,94.69869761,88.34755051,155.0441558,141.3013881,135.0823473,128.4977365,144.3124297,146.1978289,132.6263043,129.1009052,146.1852829,142.9290755,153
31.07608828,G10122,HH,12/14/2003,Medium,Cheap,Fast,Long,Hot,Battery room,Yes,Under review,Wooden,Textured,42.47200843,52.4860987,50.19093607,52.64699159,50.24700527,58.31673489,50.1413119,53.46198717,42.55296579,50.88106875,105.7026824,89.6673814,79.4832676,80.490426,102.0729707,99.85670136,94.38943217,99.28105891,94.34931529,94.20222628,175.6057437,153.0848468,157.6989185,155.9294304,133.5841561,154.6466859,163.0240432,168.4042065,147.9221198,151.3799036,154
32.34136913,G10123,KG,12/20/2003,High,Cheap,Medium,Long,Hot,Compressor,Yes,Under review,Ceramic,Smooth,30.88328893,38.79571793,35.6088267,32.94667005,32.36783233,37.79155801,31.43216095,35.53761494,28.51846725,26.39240872,58.68006983,52.98353048,78.24377355,51.28237421,47.21271065,63.7396438,43.97713876,51.47790483,49.53402559,49.75578757,14.24596108,7.601059204,1.725810797,-5.824621694,0.808132422,-2.413334297,15.20942736,-6.524869714,5.53082219,12.06089888,155
11.37471477,G10124,KG,12/27/2003,High,Cheap,Slow,Short,Hot,Battery room,No,Under review,Wooden,Textured,6.94819124,19.36423174,2.279051088,6.208373332,15.27740798,11.0441893,NA,12.16097341,7.88453617,5.97471932,64.19105617,42.35124825,45.13763692,37.76015604,39.4134433,26.91130595,39.18460289,44.68753853,47.9486332,42.42142587,20.47800778,33.78553355,38.03890597,18.51344976,28.38008561,32.3083577,25.67335996,26.27922346,28.75189099,39.97841313,156
25.32774975,G10125,HH,1/3/2004,High,Cheap,Medium,Long,Hot,NA,Yes,Checked,Wooden,Smooth,NA,NA,19.74961692,27.32579228,NA,24.0788726,21.89831053,25.52176549,14.96583958,20.28967061,22.73156635,-1.108886318,-14.71421513,15.10167403,10.1175476,12.84905179,7.157777291,5.821869267,2.64523182,-3.874668872,NA,91.53415652,NA,NA,NA,95.78002821,86.48371047,82.77746438,86.09227021,99.3521692,157
12.72102275,G10126,HH,1/10/2004,Medium,Extravagant,Medium,Short,Warm,Compressor,No,Under review,Metal,Textured,15.28318651,6.347925582,19.14270404,8.831835884,12.03328052,5.89209343,6.162650893,9.157725875,6.294278374,8.671383441,18.87740319,25.32379122,17.8757024,8.060461841,6.756231164,30.99986283,20.59379587,23.30771341,26.02279243,21.22458376,175.3292208,167.8963975,171.3949673,152.9914364,171.6889556,152.3475514,154.0605811,150.7692793,163.9564408,162.8391715,158
24.86473688,G10127,HH,1/17/2004,Low,Extravagant,Medium,Short,Warm,Boiler,Yes,Uncertain,Ceramic,Rough,31.85915763,21.43736348,23.34830968,33.60942843,29.73371606,26.60484532,32.14517839,25.38128183,28.23171824,23.73900518,95.66653909,71.6269333,79.50381985,89.81480983,76.60625602,90.5985158,79.87713353,70.39682346,78.11139121,95.89577111,-13.17204662,-27.89571636,-31.69234262,-18.6057313,-13.93325945,-24.29048044,-28.65852621,-13.08177058,-30.00726073,-16.22440377,159
18.94927303,G10128,HH,1/25/2004,Medium,NA,Medium,Short,Warm,Compressor,No,Under review,Wooden,Rough,NA,3.617993547,NA,11.15968398,8.81209107,10.55567207,NA,10.90300714,8.887128352,0.032827999,102.3717208,NA,102.1793611,103.1849207,100.3417293,92.8340175,93.84851318,96.17192373,NA,100.9669974,NA,147.6351385,148.2424307,129.58279,147.6056528,NA,134.6047456,NA,141.2594154,148.1904782,160
6.963476195,G10129,HH,1/31/2004,Low,Cheap,Fast,Long,Warm,Compressor,Yes,Checked,Ceramic,Rough,7.127442309,2.748715934,20.17190104,10.05835963,-10.73593345,-0.649990409,0.649174984,0.394706492,2.688978127,-3.288177995,57.45530622,57.20780767,41.28088369,57.5406404,70.87481841,52.99162599,57.10648803,58.57066224,42.40261978,59.00999131,120.6057061,97.9452676,108.7433203,106.8948204,119.8489528,122.9219845,121.7539057,118.0014949,115.1595304,104.8199119,161
15.16649753,G10130,HH,2/8/2004,High,Cheap,Fast,Short,Hot,Compressor,No,Checked,Wooden,Rough,29.18653893,34.91487365,37.22440454,33.4374436,32.61032481,44.54363416,32.53794924,34.54539787,34.46443827,29.51253474,47.21401388,33.97777567,42.98571245,34.1982427,37.82331142,25.42394287,22.14863222,33.63551075,46.86926522,39.69236354,153.6287693,158.4183713,153.623291,148.1216542,128.2478074,149.6427199,142.2877696,156.9123106,142.1369931,153.6671901,162
35.2910976,G10131,HH,2/15/2004,Medium,Extravagant,Medium,Long,Warm,Boiler,No,Under review,Wooden,Textured,28.02528977,26.19447422,31.99887046,32.58991803,26.41152232,25.68379395,34.54646298,29.40120231,28.00622156,37.64704096,79.34742332,70.19646911,63.00278859,62.19900134,75.00068674,88.26823544,87.21802135,74.20798777,75.51501485,69.61322985,28.37433231,35.09574966,27.41627781,28.67563412,22.7395774,18.36572164,27.62716429,28.91970893,32.42679855,27.98775938,163
27.11074739,G10132,HH,2/22/2004,Medium,Extravagant,Medium,Long,Warm,Compressor,No,Under review,Ceramic,Textured,31.27663656,27.42135213,35.19229119,29.10963597,41.63505583,30.30024208,30.62650036,34.67859616,41.87893244,33.73685881,10.63240086,-3.727239431,-7.88274091,14.93730885,4.283853637,-8.523533982,-0.697031497,5.749141353,3.189068858,-2.30014578,93.33757078,119.198039,104.5996756,108.4072913,96.24511784,119.3645345,113.2489462,104.6612049,113.4226692,111.2576896,164
21.6894807,G10133,KL,2/29/2004,High,Extravagant,NA,NA,Warm,Battery room,NA,Checked,Ceramic,Textured,NA,46.20303614,46.60906709,53.73337153,31.64023331,52.86729031,34.30817334,NA,46.36160208,41.25527305,100.4465283,99.71566213,109.0882152,NA,98.16768198,95.84007472,84.35011595,NA,86.50028809,99.47638124,5.373428559,5.259371103,7.053551233,4.013658312,2.97766557,2.762176861,20.84144798,-2.002363523,NA,9.29020399,165
15.96656723,G10134,KG,3/6/2004,Medium,Extravagant,Fast,Very Long,Warm,Battery room,Yes,Checked,Ceramic,Textured,7.410733633,0.141402524,-1.787185241,-2.700986695,4.218740516,-0.983301275,-0.445675331,-1.20235697,4.627413656,-0.322025799,3.683083512,5.910377358,13.53962433,-4.082417027,10.14478003,-2.909696914,14.533744,2.960548062,8.453360632,-17.99918757,83.05214182,67.77709524,62.31017863,74.32548635,67.2390099,59.91879655,60.96056057,70.66375797,61.7730225,71.55457607,166
21.75592682,G10135,HH,3/14/2004,Medium,Extravagant,Medium,Short,Warm,Compressor,Yes,Uncertain,Wooden,Smooth,-0.882478661,1.471630514,-3.068725876,3.293736952,6.096693784,6.63305507,-0.138983203,0.327195093,-3.85128876,-5.311009729,110.6861101,106.709177,96.72747594,96.13482598,98.91404196,92.54225348,91.79844781,80.37538115,87.85721992,82.28946055,186.1861883,185.8153537,193.0874743,193.9631073,192.2356698,192.4699028,214.6444028,203.9902996,199.6223199,201.7925739,167
14.2420885,G10136,HH,3/20/2004,High,Extravagant,Fast,Short,Hot,Boiler,No,Checked,Ceramic,Textured,13.43905116,14.16645485,20.68859538,10.60097505,14.83503321,4.405496027,2.175657195,23.52779818,6.576415186,14.19302701,25.42518043,41.17926755,23.19912179,31.32341385,26.64793279,28.81028817,19.22498033,24.67425819,32.28204597,35.69725045,51.80306852,48.18646663,46.53259815,55.04837054,48.21150984,46.40832235,62.41571102,40.08320434,55.61890612,50.77529939,168
18.64778347,G10137,HH,3/28/2004,High,Cheap,Medium,Short,Warm,Boiler,Yes,Under review,Wooden,Textured,10.17246468,2.56458368,10.00132152,12.80639818,6.616293816,3.67408036,6.586973942,3.622623415,7.085484631,-3.314402569,72.68978802,92.56520833,86.21656575,96.93369084,91.80881344,85.22490009,74.96000322,85.83265321,92.4225925,99.40853265,143.8685936,164.0187033,167.5328616,161.2705708,149.6803421,160.6668447,156.814994,156.1148047,137.0536994,169.4859865,169
20.84124131,G10138,HH,4/4/2004,Medium,Cheap,Fast,Short,Hot,Battery room,No,Under review,Ceramic,Textured,42.50537338,54.40667193,41.92905566,47.1718423,49.55088764,41.90671116,44.94489799,48.89496896,44.70362048,48.83248311,52.29119421,48.66459444,55.8875817,66.09455423,75.44686159,55.97440479,66.33148463,54.22812382,64.90576623,65.798694,163.1963674,170.0668036,153.2294418,155.0113271,164.9133622,154.6542663,144.6550923,143.4496128,148.8818012,149.8073887,170
